id,entity_name,employee_count,description,source_name,source_url,collected_at,raw_json
56,Ambient,150,AI company transforming enterprise physical security to prevent…,Y Combinator Directory,https://ambient.ai,2026-09-11T13:35:46.686543+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://ambient.ai""},""content"":{""entityName"":""Ambient"",""data"":{""employeeCount"":150,""foundingYear"":null,""location"":""San Francisco, CA, USA"",""description"":""AI company transforming enterprise physical security to prevent…""}},""collectedAt"":""2026-09-11T13:35:46.686543+00:00""}"
57,Penny,2,Penny makes keeping track of your finances as easy as having a…,Y Combinator Directory,https://www.pennyapp.io,2026-09-11T13:35:46.686543+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://www.pennyapp.io""},""content"":{""entityName"":""Penny"",""data"":{""employeeCount"":2,""foundingYear"":null,""location"":""San Francisco, CA, USA"",""description"":""Penny makes keeping track of your finances as easy as having a…""}},""collectedAt"":""2026-09-11T13:35:46.686543+00:00""}"
58,Veryfi,70,Document AI. One API Call.,Y Combinator Directory,https://www.veryfi.com/,2026-09-11T13:35:46.686543+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://www.veryfi.com/""},""content"":{""entityName"":""Veryfi"",""data"":{""employeeCount"":70,""foundingYear"":null,""location"":""San Francisco, CA, USA"",""description"":""Document AI. One API Call.""}},""collectedAt"":""2026-09-11T13:35:46.686543+00:00""}"
59,Tetra,2,AI notetaker for phone calls,Y Combinator Directory,https://asktetra.com,2026-09-11T13:35:46.686543+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://asktetra.com""},""content"":{""entityName"":""Tetra"",""data"":{""employeeCount"":2,""foundingYear"":null,""location"":""San Francisco, CA, USA"",""description"":""AI notetaker for phone calls""}},""collectedAt"":""2026-09-11T13:35:46.686543+00:00""}"
60,Bios Health,45,Neural interfaces to understand and use nerve data in medicine.,Y Combinator Directory,https://www.bios.health,2026-09-11T13:35:46.686543+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://www.bios.health""},""content"":{""entityName"":""Bios Health"",""data"":{""employeeCount"":45,""foundingYear"":null,""location"":""Cambridge, England, United Kingdom; England, United Kingdom"",""description"":""Neural interfaces to understand and use nerve data in medicine.""}},""collectedAt"":""2026-09-11T13:35:46.686543+00:00""}"
61,Bicycle,11,Bicycle AI provides customer support as a service. We work on top of…,Y Combinator Directory,http://bicycleai.com,2026-09-11T13:35:46.686543+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""http://bicycleai.com""},""content"":{""entityName"":""Bicycle"",""data"":{""employeeCount"":11,""foundingYear"":null,""location"":""Bengaluru, KA, India"",""description"":""Bicycle AI provides customer support as a service. We work on top of…""}},""collectedAt"":""2026-09-11T13:35:46.686543+00:00""}"
62,Helix Nanotechnologies,22,"Next-generation mRNA platform to solve cancer, COVID and climate.",Y Combinator Directory,http://helixnano.com,2026-09-11T13:35:46.686543+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""http://helixnano.com""},""content"":{""entityName"":""Helix Nanotechnologies"",""data"":{""employeeCount"":22,""foundingYear"":null,""location"":""Boston, MA, USA; Cambridge, MA, USA"",""description"":""Next-generation mRNA platform to solve cancer, COVID and climate.""}},""collectedAt"":""2026-09-11T13:35:46.686543+00:00""}"
63,Scopeai,4,Automatically extract valuable insights from customer service…,Y Combinator Directory,https://www.getscopeai.com,2026-09-11T13:35:46.686543+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://www.getscopeai.com""},""content"":{""entityName"":""Scopeai"",""data"":{""employeeCount"":4,""foundingYear"":null,""location"":""Los Angeles, CA, USA; San Francisco, CA, USA"",""description"":""Automatically extract valuable insights from customer service…""}},""collectedAt"":""2026-09-11T13:35:46.686543+00:00""}"
64,Vergesense,70,AI-Powered Building Management,Y Combinator Directory,http://www.vergesense.com,2026-09-11T13:35:46.687601+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""http://www.vergesense.com""},""content"":{""entityName"":""Vergesense"",""data"":{""employeeCount"":70,""foundingYear"":null,""location"":""San Francisco, CA, USA"",""description"":""AI-Powered Building Management""}},""collectedAt"":""2026-09-11T13:35:46.687601+00:00""}"
65,Darmiyan,8,Early detection of Alzheimer's disease,Y Combinator Directory,https://www.darmiyan.com/,2026-09-11T13:35:46.687601+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://www.darmiyan.com/""},""content"":{""entityName"":""Darmiyan"",""data"":{""employeeCount"":8,""foundingYear"":null,""location"":""San Francisco, CA, USA"",""description"":""Early detection of Alzheimer's disease""}},""collectedAt"":""2026-09-11T13:35:46.687601+00:00""}"
66,Mystro,6,Mystro is an app that makes rideshare drivers up to 30% more money by…,Y Combinator Directory,http://www.mystrodriver.com,2026-09-11T13:35:46.687601+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""http://www.mystrodriver.com""},""content"":{""entityName"":""Mystro"",""data"":{""employeeCount"":6,""foundingYear"":null,""location"":""San Francisco, CA, USA"",""description"":""Mystro is an app that makes rideshare drivers up to 30% more money by…""}},""collectedAt"":""2026-09-11T13:35:46.687601+00:00""}"
67,Semantix,2,AI for medical billing,Y Combinator Directory,https://www.semantix.ai,2026-09-11T13:35:46.687601+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://www.semantix.ai""},""content"":{""entityName"":""Semantix"",""data"":{""employeeCount"":2,""foundingYear"":null,""location"":""San Francisco, CA, USA"",""description"":""AI for medical billing""}},""collectedAt"":""2026-09-11T13:35:46.687601+00:00""}"
68,Plasticity,2,Natural language processing APIs for developers.,Y Combinator Directory,https://www.plasticity.ai,2026-09-11T13:35:46.687601+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://www.plasticity.ai""},""content"":{""entityName"":""Plasticity"",""data"":{""employeeCount"":2,""foundingYear"":null,""location"":""San Francisco, CA, USA"",""description"":""Natural language processing APIs for developers.""}},""collectedAt"":""2026-09-11T13:35:46.687601+00:00""}"
69,D Id,27,Enable creators and developers to generate realistic AI personas,Y Combinator Directory,http://www.d-id.com,2026-09-11T13:35:46.687601+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""http://www.d-id.com""},""content"":{""entityName"":""D Id"",""data"":{""employeeCount"":27,""foundingYear"":null,""location"":""Tel Aviv-Yafo, Tel Aviv District, Israel"",""description"":""Enable creators and developers to generate realistic AI personas""}},""collectedAt"":""2026-09-11T13:35:46.687601+00:00""}"
70,Percept,7,AI support agent for your business that actually works,Y Combinator Directory,https://www.percept.ai/,2026-09-11T13:35:46.687601+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://www.percept.ai/""},""content"":{""entityName"":""Percept"",""data"":{""employeeCount"":7,""foundingYear"":null,""location"":""San Francisco, CA, USA; Sunnyvale, CA, USA"",""description"":""AI support agent for your business that actually works""}},""collectedAt"":""2026-09-11T13:35:46.687601+00:00""}"
71,Sourceress,35,"Sourceress is an AI recruiter that is reinventing how people find jobs. With tailor-made machine learning models, we rigorously define what a company is looking for in a role, identify great candidates, and engage candidates with highly personalized introductions. Our process creates a stream of interested candidates that hiring managers are excited about more than 85% of the time.",Y Combinator Directory,http://sourceress.com/,2026-09-11T13:35:46.687601+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""http://sourceress.com/""},""content"":{""entityName"":""Sourceress"",""data"":{""employeeCount"":35,""foundingYear"":null,""location"":""San Francisco, CA, USA"",""description"":""Sourceress is an AI recruiter that is reinventing how people find jobs. With tailor-made machine learning models, we rigorously define what a company is looking for in a role, identify great candidates, and engage candidates with highly personalized introductions. Our process creates a stream of interested candidates that hiring managers are excited about more than 85% of the time.""}},""collectedAt"":""2026-09-11T13:35:46.687601+00:00""}"
72,May Mobility,260,Transforming cities and rural areas through AV transit and technology,Y Combinator Directory,http://maymobility.com,2026-09-11T13:35:46.687601+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""http://maymobility.com""},""content"":{""entityName"":""May Mobility"",""data"":{""employeeCount"":260,""foundingYear"":null,""location"":""Ann Arbor, MI, USA"",""description"":""Transforming cities and rural areas through AV transit and technology""}},""collectedAt"":""2026-09-11T13:35:46.687601+00:00""}"
73,Commissary Club Formerly 70 Million Jobs,2,First agentic AI-powered community for 1 billion people with criminal…,Y Combinator Directory,https://www.Commissary.Club,2026-09-11T13:35:46.687601+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://www.Commissary.Club""},""content"":{""entityName"":""Commissary Club Formerly 70 Million Jobs"",""data"":{""employeeCount"":2,""foundingYear"":null,""location"":""Miami, FL, USA; Remote"",""description"":""First agentic AI-powered community for 1 billion people with criminal…""}},""collectedAt"":""2026-09-11T13:35:46.687601+00:00""}"
74,Assemblyai,65,The best way to build Voice AI apps,Y Combinator Directory,https://www.assemblyai.com,2026-09-11T13:35:46.687601+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://www.assemblyai.com""},""content"":{""entityName"":""Assemblyai"",""data"":{""employeeCount"":65,""foundingYear"":null,""location"":""New York City, NY, USA; Remote"",""description"":""The best way to build Voice AI apps""}},""collectedAt"":""2026-09-11T13:35:46.687601+00:00""}"
75,Lyrebird,13,Our tech speaks for itself.,Y Combinator Directory,https://lyrebird.ai/,2026-09-11T13:35:46.687601+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://lyrebird.ai/""},""content"":{""entityName"":""Lyrebird"",""data"":{""employeeCount"":13,""foundingYear"":null,""location"":""Montreal, QC, Canada"",""description"":""Our tech speaks for itself.""}},""collectedAt"":""2026-09-11T13:35:46.687601+00:00""}"
76,10 By 10,5,10by10 is a unique marketplace in the recruiting agency industry for…,Y Combinator Directory,https://10by10.io,2026-09-11T13:35:46.687601+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://10by10.io""},""content"":{""entityName"":""10 By 10"",""data"":{""employeeCount"":5,""foundingYear"":null,""location"":""San Francisco, CA, USA; Remote"",""description"":""10by10 is a unique marketplace in the recruiting agency industry for…""}},""collectedAt"":""2026-09-11T13:35:46.687601+00:00""}"
77,Proven Group,40,"PROVEN is using AI, data and personalization to disrupt CPG",Y Combinator Directory,https://www.provenskincare.com,2026-09-11T13:35:46.687601+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://www.provenskincare.com""},""content"":{""entityName"":""Proven Group"",""data"":{""employeeCount"":40,""foundingYear"":null,""location"":""San Francisco, CA, USA; Remote"",""description"":""PROVEN is using AI, data and personalization to disrupt CPG""}},""collectedAt"":""2026-09-11T13:35:46.687601+00:00""}"
78,Precious,7,AI to curate your baby photos,Y Combinator Directory,https://preciousapp.com/,2026-09-11T13:35:46.687601+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://preciousapp.com/""},""content"":{""entityName"":""Precious"",""data"":{""employeeCount"":7,""foundingYear"":null,""location"":""San Francisco, CA, USA; Remote"",""description"":""AI to curate your baby photos""}},""collectedAt"":""2026-09-11T13:35:46.687601+00:00""}"
79,Spellbrush,30,Making Anime Real,Y Combinator Directory,https://spellbrush.com,2026-09-11T13:35:46.687601+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://spellbrush.com""},""content"":{""entityName"":""Spellbrush"",""data"":{""employeeCount"":30,""foundingYear"":null,""location"":""San Francisco, CA, USA"",""description"":""Making Anime Real""}},""collectedAt"":""2026-09-11T13:35:46.687601+00:00""}"
80,Jasper,195,Jasper is a leader in creating content using Artificial Intelligence,Y Combinator Directory,https://jasper.ai,2026-09-11T13:35:46.687601+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://jasper.ai""},""content"":{""entityName"":""Jasper"",""data"":{""employeeCount"":195,""foundingYear"":null,""location"":""Austin, TX, USA; Salt Lake City, UT, USA"",""description"":""Jasper is a leader in creating content using Artificial Intelligence""}},""collectedAt"":""2026-09-11T13:35:46.687601+00:00""}"
81,Promise,80,Better payment systems for governments and the communities they serve.,Y Combinator Directory,http://promise-pay.com,2026-09-11T13:35:46.687601+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""http://promise-pay.com""},""content"":{""entityName"":""Promise"",""data"":{""employeeCount"":80,""foundingYear"":null,""location"":""San Francisco, CA, USA"",""description"":""Better payment systems for governments and the communities they serve.""}},""collectedAt"":""2026-09-11T13:35:46.687601+00:00""}"
